,count,hate_speech,offensive_language,neither,class,tweet
14221,3,0,1,2,2,Popcorn and candy for dinner. I always knew Charlie Brown was my spirit animal.
14222,3,0,3,0,1,Popped a pussy i'm sweating lol http://t.co/9Hyk5V0p
14223,3,0,3,0,1,Poppy give me discou.. bitch i get it for the lowwwww!!!
14224,3,0,3,0,1,Poppy give me discounts bitch i get it for the lowww!!!....naw fareal tho
14225,3,0,0,3,2,Pops interviews remain warm and fuzzy.
14226,3,0,3,0,1,Pops told me never stick ya &#127814; in a broke bitch
14227,3,2,1,0,0,Porch monkey 4 Life
14228,3,0,2,1,1,Porch monkey 4 life #Randell
14229,3,0,2,1,1,"Porcha grandma really like a nig for real, I should have tried to hollar fo real"
14230,3,0,3,0,1,"Pornographic-oo-oo
Don't make you no hoe-oo"
14231,3,0,0,3,2,"Posted a new song: """"guala"""" http://t.co/TbpOuto6zR http://t.co/y1RpItkIAf"
14232,3,0,0,3,2,"Posted a new song: """"guala"""" http://t.co/jq3RB6gyQh #music"
14233,3,0,3,0,1,Power bomb dat hoe
14234,3,0,3,0,1,"Ppl really can't handle a girl that's not a ""yes girl"" and says how she feel .. come off as a bitch"
14235,3,0,1,2,2,"Practically got arrested tonight, not allowed on UTampa grounds for a year now... fml im retarded"
14236,3,0,0,3,2,Praise thy lord for this season of beanies that is upon us
14237,3,0,2,1,1,Preach RT @POONsoaker: Ugly girls are the way to go man. Nobody got time for you pretty hoes
14238,3,1,2,0,1,Precisely RT @BrandNewAndrew: &#8220;@Harold: Soon as y'all break up is when she starts doing the shit she swore she'd never do&#8221; like being a hoe
14239,3,0,0,3,2,Prejudice. A preconceived awareness based on a majority of interactions. The negative slant comes from libs. Self preservation is the basis.
14240,3,0,3,0,1,"Preparing to be called a ""nigger"" all night.. I mean play COD all night. #AdvancedWarfareDayZERO"
14241,3,0,3,0,1,Pressed for pussy no ...I get too many freebies
14242,3,0,3,0,1,Pretend assholes callin the women bitches when they know they love em lol..
14243,3,1,2,0,1,"Pretending that he can make it rain, our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day."
14244,3,1,2,0,1,Pretty ass niggah. http://t.co/jqlST70msM
14245,3,0,3,0,1,Pretty bitches with even prettier titties &#9786;&#65039;
14246,3,0,3,0,1,Pretty mother fucker pull up in a bitch likee
14247,3,0,3,0,1,Pretty motherfucker pull up in this bitch like
14248,3,0,3,0,1,Pretty muthafucka pull up in this bitch like
14249,3,0,0,3,2,"Pretty over this whole Yankees thing, id rather lose in the ALCS every year then live in Detroit.. I miss the real Steinbrenner #glorydays"
14250,3,1,2,0,1,Pretty sure I got ya bitch nudes in my phone nigga
14251,3,0,3,0,1,"Pretty weird that flight attendants are instructed to say &#8220;Welcome to the OC, bitch.&#8221; as you exit the plane."
14253,6,0,6,0,1,Probably going to tackle Kenzie when I see her tbh I miss my bitch
14254,4,0,4,0,1,Probably saved @KingBorgman's ass today. About out gas in a Diesel engine.&#128514; what would you do without your redneck friends?&#128514;&#128514;
14255,3,0,3,0,1,Procrastination is really a bitch.
14256,3,0,3,0,1,Produced by yung @jewros &#128293;&#128293; Bouta drop dis hoe http://t.co/WZyMxoLjNt
14257,3,0,3,0,1,Profesional sports are only enjoyed by white trash.
14258,3,0,3,0,1,Project pay is just a soft ass little bitch.
14259,3,1,2,0,1,Promise to love you and obey..and hit it more than once a day..girl I say that genuinely..fuck that bitch.. It's what you sayy
14260,3,0,3,0,1,Promises were made bitch . You are now my bxtch
14261,3,0,3,0,1,Protect your bitch at all costs
14262,3,0,0,3,2,Proud to be a redneck patriot :) @Docs357 @Cats_lmbo @KoichicCheryl @bja_tw @yrwol7 @DavesGrill
14263,3,0,3,0,1,Puffy face hoes
14264,3,0,3,0,1,Puig had zero lines and yet he's still going to fuck your bitch after that appearance
14265,3,1,2,0,1,Pull up on a nicca #Bored
14266,9,0,9,0,1,Pull up on my ex make that bitch mad
14267,6,0,6,0,1,Pull up on my ex make that bitch mad.
14268,3,0,3,0,1,Pull up on my x make that bitch mad
14269,3,0,3,0,1,Pulled up on this coco ratchet on my way home &#128514;&#128557; @@kayysavage yes bitch
14270,3,0,3,0,1,Pulling hoes ain't something to be proud of hoes go with anybody &#9995;
14271,3,0,2,1,1,Pullout game trash... &#171;@arigold_88 Iyanla having an intrrvention with a man who has 34 kids with 17 women. I have other questions.&#187;
14272,3,0,3,0,1,Pumpkin spice Marlboro's for da hoes
14273,3,0,3,0,1,Punch that hoe cause she deserve it.
14274,3,2,1,0,0,Punk ass broke faggots.
14275,6,0,6,0,1,Punk ass cop jus bulldogged that bitch https://t.co/SCeoQIqbme
14276,6,0,6,0,1,Punk bitch walking tall like you got something to prove
14277,3,0,3,0,1,Punk bitch.
14278,3,0,3,0,1,Pussies only pussy...an every women got one...so u gotta have more than that ladies
14279,3,1,2,0,1,"Pussy ass hoe niggas, I can't fuck wit y'all"
14280,3,0,3,0,1,Pussy ass nigguh name Jesus. And his daddy
14281,3,1,2,0,1,Pussy gotta be trash RT @Adolfhibsta: Her love life is so sad lol RT @cqminaj: im so glad khloe k dumped french's ghetto ass
14282,3,0,3,0,1,"Pussy like girls , zaaaammnn is my pussy gay &#128035;"
14283,3,0,3,0,1,Pussy nicca we ain't friends you ain't gotta @ me -- @Icewear_Vezzo voice!
14284,3,0,3,0,1,Pussy on my mouth pussy on my pinky ring
14285,3,0,3,0,1,Pussy only pussy
14286,3,0,3,0,1,Pussy's don't get pussy.
14287,6,0,6,0,1,Pussys only pussy an I get it when I need it
14288,4,0,4,0,1,Put a b&#299;tch pussy on first 48
14289,3,0,3,0,1,Put a ring on it or it ain't yo bitch !
14290,3,0,3,0,1,Put her in her place cause pussies don't get pussy..
14291,3,0,3,0,1,Put that on everything I love. Ain't no ugly bitch Finna talk to me crazy in my car. I'd put her ass out and make her walk
14292,3,1,0,2,2,Put the redskins in your starting lineup instead of the Dolphins...it'll be fun they said.
14293,3,0,3,0,1,Put the weights back on the rack bitch!! Smdh lol Dick Chaney's! http://t.co/pThwskJhdY
14294,3,0,3,0,1,Put ya hands up if you a Grade A bitch
14295,3,0,3,0,1,Put yo bitch in the figure 4 and bedrock her
14296,3,0,3,0,1,"Put your hands down bitch, I ain't gon shoot you"
14297,3,0,3,0,1,Put your tits back in your shit bitch
14298,3,1,2,0,1,Putin making @BarackObama look like a bitch on foreign policy.
14299,3,1,2,0,1,Quan and Dino RT them faggot ass niggas!? Aight man
14300,3,1,2,0,1,Quan stop RT that faggot on my TL
14301,3,0,3,0,1,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes"
14302,3,0,3,0,1,Quit blowing up my feed bitches.
14303,3,0,3,0,1,Quit hoggin the blunt bitch
14304,3,0,3,0,1,Quit hurting these women Cuz I'm tired of all the bitterness a nigga gotta go through Cuz you a hoe ass nigga.
14305,3,1,2,0,1,Quit talking shit you fucking faggot. You're seriously just mad bc no one wants you. Who the fuck do you even think you are?
14306,3,0,3,0,1,Quit teasing bitch
14307,3,0,0,3,2,R&amp;B is so trash now compared to early 2000's.
14308,3,0,0,3,2,R-Surge For Charlie Baker-R of 9 points in Demo-State Mass against Coakley-D! DoG http://t.co/UOVtVG5nnM via @BostonGlobe
14309,3,0,3,0,1,REAL NIGGA SPEAKING &#8220;@DEON1093: @PAPER_CHAYSIN you sound like a bitch&#8221;
14310,3,0,0,3,2,REPUBLICANS TAKE MASSACHUSETTS GOVERNORSHIP: Coakley Conceds Gov. Race To Charlie Baker&#8230;. http://t.co/unfdQCQHyK
14311,6,2,4,0,1,RFT Tweet of the day&#128588;&#128588; &#8220;@HereForEB: If a nigga change on you.. Fuck em .. He was a bitch nigga from day 1&#8221;
14312,3,0,3,0,1,"RICK TOLD YALL TO GO BACK AND KILL'EM ALL! Yall niccas didn't listen, now they are chewing on Bob's leg and shit! Extra, tasty, crispy!"
14313,3,0,3,0,1,"RIGHT ""@Sotyannaxo: The same bitches saying ""positive vibes"" are the same bitches making fun of someone's weight."""
14314,3,2,1,0,0,"RINO trash like @SpeakerBoehner, @KarlRove, @FrankLuntz see conservatives as the Democrat Party see blacks. As their slave property. #tcot"
14315,3,0,3,0,1,RT !! @6oysLoveKeena: I will never EVER EVER give a nigga my all unless I know for a fact he doing the same . yeen finna play me bitch &#128514;&#9996;
14316,3,0,3,0,1,"RT ""@DestineyDunbar: This shit for the birds . &#128530;&#8221;"
14317,3,0,0,3,2,"RT ""@HuffingtonPost: Jane Seymour rocks a bikini at 62 http://t.co/1pUccv8t97"" Crazy Aunt Jane is at it again @TheFaithAnne"
14318,3,2,1,0,0,"RT ""@TIMAtheRACER: Wow do we have another faggot? &#8220;@ShinobiCelsius: TIMAtheRACER wow do we have another Cam hater? lol&#8221;""&gt;&gt; dat dude is nice"
14319,3,2,1,0,0,"RT ""@_ThatGAPeach: &amp; alla my niggas hot boys , so don't bring no ice in this bitch &#128130;&#8221;"
14320,6,0,6,0,1,"RT &#8220;@KillAll_Simps: Black bitches think its ok to clap they hands when they getting into an argument, bitch stfu before I steal yo purse&#8221;"
14321,3,0,3,0,1,RT @05proFESSOR: @idontbekaren @kelseysocrazy .... this is what all of my bitches say hahaha http://t.co/dHK7eU97Dc
14322,3,1,2,0,1,RT @05proFESSOR: Columbus found America and we killed some injuns #SinceTheCubsWonAWorldSeries
14323,3,1,2,0,1,"RT @07Cannon: ""Fuck you mean Macklemore trash nigger?"" http://t.co/NXPjPrhsbu"
14324,3,1,2,0,1,RT @0_oitsCRUNCH: Def a whiny bitch RT @manddddddd: &#8220;@LawsOfSex: A girl who cries is a girl who cares.&#8221; Or a whiny bitch
14325,3,1,2,0,1,"RT @0hallis0n: ""This is J Cole you fucking queer"""
14326,3,0,2,1,1,RT @100Band_RELL: All yaw hoes want 2 thing Money &amp; Dick
14327,3,0,2,1,1,RT @10milekid: Hahahaha basic bitches so funny
14328,3,1,0,2,2,"RT @10thAmendment: Jihadi Killed #BrendanTevlin In N.J. W/ At Least 2 Others,Part Of Terrorist Ring 10 Yrs Ago http://t.co/qZtXJv9x8J http&#8230;"
14329,3,0,3,0,1,RT @11_MeLoBaby_7: @100granHman it ain't nothin to cut that bitch off ayeeee
14330,3,0,0,3,2,RT @120Sports: Twitter tipped its cap to say #FarewellCaptain to Jeter in his Yankee Stadium finale. VIDEO: http://t.co/QdldmWBwXJ http://t&#8230;
14331,3,0,3,0,1,RT @1Armaun: Hoes get a boyfriend and swear they not a hoe anymore. Bitch Having a boyfriend doesn't erase what happened before him you ...
14332,3,0,3,0,1,RT @1BigMick: Today I told a woman that she was the quintessential embodiment of sexual femininity. How am I not drowning in pussy?
14333,3,0,3,0,1,RT @1CaptainDrew: Supp wigga
14334,3,0,3,0,1,RT @1JohnnyCinco: You can't go wrong with a loyal bitch.
14335,3,0,3,0,1,"RT @1KelliBelle: Needy, clingy men is why I have bitch issues"
14336,3,0,3,0,1,RT @1Khariz: kim k lil sisters some hoes
14337,3,0,3,0,1,RT @1MarsB: I might be ugly but my hoes ain't trippin
14338,3,0,3,0,1,RT @1RudeAssNinja: @Yung_N_GettinIt @carleycarllz bro don't argue with these rejected ass Disney models bitches better go play in some food&#8230;
14339,3,0,3,0,1,RT @1Smedia: When a hoe gets too friendly with Bae &#128545;&#128548;&#128127;&#128298; http://t.co/figgTHzk0L
14340,3,0,1,2,2,"RT @1TRIKOfficial: @ItsNotAdam No prob! Def a good early set energy tool! If you want to tune in, http://t.co/hxfJWy3Jab in less than an ho&#8230;"
14341,6,2,4,0,1,RT @1WayHustle: Bitches love niggas that got bitches
14342,3,0,3,0,1,RT @1WayHustle: I got bitches geekin sneakin cocaina cross the customs - @TheDonIV
14343,3,0,3,0,1,"RT @1deep_williard: ""@1017_Sqquad: Come out her pussy and go in her ass come out her ass and go in her mouth"" that way she won't tell nobod&#8230;"
14344,3,0,0,3,2,"RT @1goodlookingman: Bees won, Mets won, and the Yankees lost. It's a good day in baseball."
14345,3,0,3,0,1,RT @1stBlock_Rody: This bitch always in my pocket &#128073;&#128530;
14346,3,0,2,1,1,"RT @1stblock_thomas: ""@1stBlocJeremiah: You know bitches be mad when they be like ""I'm my own #wcw&#128514;&#128514;"""
14347,9,1,8,0,1,RT @1stblock_thomas: @1stBlocJeremiah @LowworldsFinest Nah boa That nigga Wayne run his mouth like a hoe &amp; my girl ain't No hoe so Chill wi&#8230;
14348,3,0,3,0,1,RT @1stblocklokee: The niggas who just jumped my brother said that dre was in they hood bitch 131st belongs to us imma going to find you bi&#8230;
14349,3,0,2,1,1,RT @215_Bub: Don't sweat these hoes they come wit the money &#128527;
14350,3,0,3,0,1,"RT @215potter: Grown men, wearing jerseys with other grown men's name on them..

Don't forget your fucking pom poms."
14351,9,4,5,0,1,RT @22duces20: Happy birthday to my little ass cousin who doesn't remember who I am @1NOnlyDirtyMike hope it's a good one fag !
14352,3,0,0,3,2,RT @23Vnds: Check out the homie @renz360 for that sole sauce! That stuff does miracles!!! @renz360 @renz360&#8230; http://t.co/EecEzJRx6C
14353,3,0,3,0,1,RT @275YUNGSIMMIE: I flex it ain't no turning down ...take yo bitch fly out of town ... ...Macin stackin ready to get it crackin aint no tu&#8230;
14354,3,0,3,0,1,RT @275YUNGSIMMIE: I hate a lying ass bitch
14355,3,0,0,3,2,RT @2AFight: Muslim Jihadi? Keep Calm and.... http://t.co/iW6HT090s8 #PJNET #tcot #tgdn #ccot #RedNationRising #teaparty #2A #NRA http://t.&#8230;
14356,3,0,3,0,1,RT @2Blunts1Jorge: &#8220;@GinaSanabria_: I'm ugly so don't worry about me having hoes.&#8221;
14357,3,0,3,0,1,RT @2Live_Que: So y'all just gone look past the fact that this bitch sucking a dick cause her edges laid? I swear hate you bitches &#128530; http:/&#8230;
14358,3,0,3,0,1,RT @2Necklaceez: I'm in this bitch yaaa I do my thanggg &#128079;
14359,3,0,3,0,1,"RT @33mLENY: bae: lemme see your phone if you dont have hella hoes 

me: one sec http://t.co/MztLPgx4ur"
14360,3,0,3,0,1,RT @3High_Tae: Bruh this bitch booty so flat that its muscular &#128128;&#128128;&#128128; http://t.co/8vG3MAtceU
14361,3,0,3,0,1,RT @3Much4TheseHoez: RT @iDntWearCondoms: If I DM u don't announce it to the timeline bitch I'm tryna fuck on the low
14362,3,0,3,0,1,RT @3_Much_: If u a messy bitch hell nawl i cant rock w. You
14363,3,0,3,0,1,RT @3amado_carrillo: Just checked my watch n that bitch said sometimes
14364,3,0,3,0,1,RT @3amado_carrillo: Rick James bitch
14365,3,0,3,0,1,RT @40oz_VAN: Don't be that frontin' ass bitch.
14366,6,0,6,0,1,RT @4200Savage: Mama told me look rich act poor n neva trip ona bitch dat ain't urs#gang
14367,3,0,3,0,1,RT @4200Savage: Since a yungin bitch I been nat nigga
14368,3,0,3,0,1,RT @44BINKO: &#8220;@Say_Lil_Zack: I love female cops&#128525;&#8221; they b sum hoes too fuck da jakes &#128110;&#128165;&#128299;
14369,3,0,3,0,1,RT @44BINKO: @BreadTruckkBri &#128514;&#128514;&#128514; knwin I heard dat hoe changed
14370,3,1,2,0,1,RT @44BINKO: @VoiceOfDStreetz &#128514;&#128514;&#128514;&#128514;&#128514; u a hoe &#128557;&#128557;&#128557;&#128557;
14371,3,0,3,0,1,RT @44BINKO: @VoiceOfDStreetz she spazzed out dude don't have his hoes in line &#128514;&#128514;&#128514;
14372,3,0,3,0,1,RT @4550Empire: @QuintinMvP @_200_Soetan yea u know these lil bitches be stalking are twitter for they niggas&#128565;&#128514;&#128514;
14373,3,0,0,3,2,RT @490xl: why get attached to people when you can jump in a trash can and feel the same way
14374,3,1,2,0,1,RT @49ant: down ass bitch RT @NewsBreaker: Aaron Hernandez's girlfriend lied to grand jury 29 times http://t.co/k6x3dUKhtf
14375,3,0,3,0,1,RT @49ant: if she lives at home she's a little less likely to cheat on you and be a ho
14376,3,0,3,0,1,RT @49ant: you aint getting no hoes to come back to the room with you if you staying at circus circus bruh
14377,3,0,0,3,2,"RT @49ers: Oregon State WR @brandincooks is a popular #49ers pick in recent mock drafts. 

DRAFT TRACKER: http://t.co/AEueKmhkQX http://t.c&#8230;"
14378,3,0,3,0,1,RT @510988: Ugliest bitches I've ever seen &#128514; https://t.co/JLeYDCegf0
14379,3,0,0,3,2,RT @516Jake: Hungover and feeling yyyyyeelllloooowwwwww @outlawdipper @mudjug1 #dbh #yellow http://t.co/hJe7v4aWdw
14380,3,0,3,0,1,"RT @5200LorA: im pregnant ass bitches , matter fact ima slip down the steps ass bitches"
14381,3,0,1,2,2,RT @5SOS: It's the best thing ever driving past crowds of people at shows and seeing bandannas coloured hair 5sos shirts that you've made o&#8230;
14382,3,2,1,0,0,RT @602StrangeAngel: Your Swags off fag sauce
14383,3,0,3,0,1,RT @666joselopez: @Victorasap_ your voice mail little bitch ass nigga http://t.co/n9dMDtvWts
14384,3,0,2,1,1,"RT @6OLDAR: ""@lovelyweird0: I need their workout plan &#128525;&#128553; http://t.co/XMnIm9YIVN"" third bitch had a fucking miracle"
14385,3,0,3,0,1,"RT @6THGRADER: It doesn't matter who I make out with in ""Spin the Bottle"" because I only invite the hottest bitches to play. #ladykiller"
14386,6,0,6,0,1,RT @6THGRADER: Lol new kid at school... thinks he can take me at tetherball. Bout to show him why I get all the playground pussy. #baller #&#8230;
14387,3,0,3,0,1,RT @6THGRADER: Mom brought me McDonald's for lunch. I had all the bitches on me.
14388,3,0,3,0,1,RT @6THGRADER: Today seems like as good a day as ever to bang some bitches and go for ice cream.
14389,3,0,3,0,1,RT @718queens: I rather my girl be clingy than a hoe
14390,3,0,0,3,2,RT @77StephanieG77: A portable septic tank. For allllll those pesky feelings.
14391,3,0,3,0,1,RT @919Prince: If we're together &#128143;&#128145; and you don't like that bitch &#128129;&#128587; I don't like that bitch either &#128078;&#128076; http://t.co/2F2rERRGsM
14392,3,0,3,0,1,RT @9_3TilInfinity: If I wanted my ex back believe me I'd fucking go get they ass. &#128514; but I ain't bout to dig through the trash. &#128520;&#128686;
14393,3,0,3,0,1,"RT @9acino_: ""My hoes are your hoes...but my wife is all mine"" #wisebrethrenwords"
14394,3,2,1,0,0,RT @A1lovely_: At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;
14395,3,0,3,0,1,"RT @A1rWick: Who cares who looks better between Blue Ivy, North, and whatever other celeb baby. Read your kid a book u simple bitch."
14396,3,1,2,0,1,RT @A2daO: When dykes surround you https://t.co/yWegZs78Om
14397,3,0,0,3,2,RT @ABCbirds1: #Colorado lawmakers consider nation&#8217;s 1st #wind energy legislation to protect #birds &amp; #bats. http://t.co/shwQYb76pw http://&#8230;
14398,3,0,0,3,2,RT @ABCbirds1: #Neonics are deadly to #birds like the American Kestrel and #bees. Ask @Lowes to take it off their shelves. #EcoWed http://t&#8230;
14399,3,0,3,0,1,"RT @ACMobbDeep: @sugarhillgang00 @willyc14_ high flyers, crr, militia, boner squad, ball sack, weiner FC, anal brownies"
14400,3,0,1,2,2,RT @AC_Hussle: Bron pregame speeches be so trash though lmao
14401,3,0,2,1,1,RT @AC_Hussle: Niggas love cuffing hoes then acting surprised when they turn out to be hoes.
14402,3,0,3,0,1,RT @AC_Hussle: Real RT @iHitModelsRaw: All jokes aside the hoes I know some of the coolest women I've ever met
14403,3,0,3,0,1,RT @AC_Hussle: When yall having a good day &amp; she brings up a bitch from Twitter http://t.co/LQVLDxOwsH
14404,3,0,0,3,2,"RT @AChosenWord: Of rain showers
&amp; weepy fog
of soft light
&amp; cool touch
of wild wind
that carry music of birds
who cease to soar;
this feel&#8230;"
14405,3,0,3,0,1,RT @AFBoycie: @BrockLesnar ill fight you ! Ya big daft cunt .
14406,3,0,0,3,2,RT @AG2Pearl: Black Americans Are Worse Off Under BHO http://t.co/k4IwEugNyx Well researched article...bound to elicit cries of Uncle Tom &#8230;
14407,3,0,3,0,1,"RT @AGRIcouture: Wow RT @RingkledSuccess: Lmao RT ""@badgalcash: bet not ever come to my house again dirty bitch http://t.co/Qv1rUzGsfJ"""
14408,3,0,3,0,1,"RT @AH_Michael: 12 lava cakes, bitches. #RTExtraLife"
14409,3,0,0,3,2,"RT @AIIAmericanGirI: &#127482;&#127480;
FEC May Yank 1st Amendment Guards for Drudge, Rest of Internet https://t.co/pVe5nNAOkV #wiunion"
14410,3,0,1,2,2,"RT @AIanHangover: ""Bae"" means ""Before Anyone Else,"" I've been here thinking it's a ghetto word for babe/baby."
14411,6,0,6,0,1,"RT @AIanHangover: ""what are you 15?""

yeah on a scale of one to ten, bitch"
14412,9,2,7,0,1,"RT @AIanHangover: Be smart because you won't be pretty forever, bitch."
14413,3,0,3,0,1,RT @AIanHangover: I could never date someone who isn't goofy. Nobody's tryna date a bland boring ass bitch.
14414,7,0,7,0,1,"RT @AIanHangover: If I've ever offended you, im sorry..

.

.

.

.

.

.

.

.

.

.

that you're a sensitive lil bitch."
14415,3,0,3,0,1,RT @AIanHangover: Karma is only a bitch to bitches.
14416,3,0,3,0,1,RT @AIanHangover: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant.&#8230;
14417,6,0,6,0,1,RT @AIanHangover: let's play a game called stop being a lil bitch
14418,3,0,3,0,1,RT @AIlThese: All these clocks and we still don't have time for these hoes http://t.co/oZm4cQe5Me
14419,3,1,2,0,1,"RT @AJCOLEMANBABY: niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa"
14420,6,0,5,1,1,RT @ALMartinez32: &#8220;@100granHman: @IamMrEchols @ALMartinez32 &#128555;&#128555;&#8221;finding herself in the hoe section
14421,6,0,6,0,1,RT @AMGLLCCEO: Social network got bitches heads like &#128553; http://t.co/BHMUO4x4VU
14422,6,0,6,0,1,RT @AMGLLCCEO: When you die but a bad bitch walk in yo funeral &#128526;&#128526;&#128514;&#128514;&#128514;&#128514; http://t.co/YZs9DQVqDV
14423,3,0,0,3,2,RT @AP: Lifelong Yankee fan puts aside rooting interest and returns lost Red Sox World Series ring to rightful owner: http://t.co/GDLcpWDNoo
14424,3,0,3,0,1,RT @APTheCreated: @bellabelcastro is the realest bitch I know. Lol
14425,3,0,0,3,2,RT @AP_Noticias: #&#218;LTIMAHORA El republicano Charlie Baker elegido gobernador de Massachusetts. #Election2014 #APracecall http://t.co/qkbWQ&#8230;
14426,3,0,3,0,1,RT @ARIZZLEINDACUT: Females think dating a pussy is cute now? http://t.co/J8B2JaaDxK
14427,3,0,3,0,1,RT @ASAPYams: bitches out here not lovin they self enuff for the both of us juheard
14428,6,0,6,0,1,RT @ASAPYams: fresh razor blades in my goth bitch stocking
14429,6,4,2,0,0,"RT @ASAP_Ford: I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !"
14430,3,0,3,0,1,RT @ASillyPsycho: Don't be a bitch to me. I'll be a bigger one and I'll win.
14431,3,0,3,0,1,RT @ATL_PRiNCeSS: A real bitch know she gotta pluck dat nipple hair
14432,3,0,3,0,1,"RT @ATLienZ404: ""Why did you give birth to me you bitch"" http://t.co/nMoXKm4pwX"
14433,3,0,3,0,1,RT @ATypicalFemaIe: when a bitch gets smart and I look too cute to be ratchet http://t.co/OoTtkUxKRA
14434,3,0,3,0,1,RT @AYEVERB: On twitter you ho%s can jus take a pic with your ass out and be somebody..smh...
14435,3,0,3,0,1,"RT @AYYSIAN: Life's a bitch, because if it was a slut, it would be easy."
14436,3,0,3,0,1,RT @AZEALIABANKS: Ladies its a full moon. Which means pussy power is in full effect.. yall better get some dick tonnnnniiiiiiggggghhht!!!
14437,3,0,2,1,1,"RT @A_Brown_30: People r retarded for thinking you can eat ""clean"" food all day and lose weight. Calories are calories people."
14438,3,0,3,0,1,"RT @A_Mitchellll13: ""@10Longdong: Uni suuuucks!! Lolol"" you suck bitch"
14439,6,0,6,0,1,RT @A_Mitchellll13: My bestfriend got jumped by like 6-7 dudes n ur upset u have to pay fines...? -__________- gtfo bitch
14440,3,0,3,0,1,"RT @A_YoungPrince: Some pussy be so wet &#128166;&#128167;&#128166;&#128167;you gotta think about other things not to cum fast.... like ""damn i really failed the 6th grade"""
14441,3,0,0,3,2,RT @A_single_bear: How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&#8230;
14442,3,0,0,3,2,RT @A_single_bear: I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&#8230;
14443,3,0,3,0,1,RT @AaronTheGoat: This bitch can't be serious... http://t.co/dVZegKeBGv
14444,3,0,3,0,1,RT @AbbeyGoldd: Fuck Joo musts broke this niggas heart stealin his bitch if he that hurt with her &#128514;&#128514;&#128079;
14445,3,0,0,3,2,RT @AbortionFunds: Grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...
14446,6,1,1,4,2,RT @ActuallyAmDolan: wen u look liek trash n sum1 complimentz u http://t.co/5AgYHBTFXh
14447,3,0,3,0,1,RT @AdamSandy52: Bro forreal if you have beef with someone handle it your damn self don't be a lil bitch and bring other people in it. Be a&#8230;
14448,3,0,0,3,2,"RT @AdamSank: Why does Julia Roberts seem completely shocked that she's been nominated? Hey, Julia -- you're in a gown. The jig is up. #Emm&#8230;"
14449,3,0,0,3,2,RT @AdamSchein: Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @ChrisCarlinSNY
14450,3,0,0,3,2,RT @AdamSchein: I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @SNYtv
14451,3,1,0,2,2,"RT @AdamWeinstein: Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ..."
14452,6,1,5,0,1,RT @Adddisonn: Smoke good weed with a bad bitch
14453,3,0,3,0,1,RT @Adogg_34: @viva_based stealing a car and fuckin yo bitch
14454,3,1,2,0,1,RT @AdolfNiggler: when an ugly bitch tells me to text her http://t.co/060glx19oR
14455,3,0,3,0,1,"RT @Adolfhibsta: First off, you just a hoe if you can have sex with a man &amp; not have any feelings for him"
14456,3,1,2,0,1,RT @Adolfhibsta: Ratchet ass bitch RT &#8220;@TMZ: Nicki Minaj SMASHES UP her boyfriend's Benz http://t.co/BXqD30Z6Nb http://t.co/gBgjiuIreF&#8221;
14457,3,0,3,0,1,RT @AdoreBellaaa: Never trippin on no hoes
14458,3,0,3,0,1,"RT @AdoreeLenaa: ""@_KudaBrazyy: Hella bored doing laundry like a bitch""&#128514;&#128514;&#128514; I sincerely hate your soul !"
14459,3,0,3,0,1,RT @Adrian1_knowsu: @0124jessi haha lml wrd no nah de pussy shit lol &#128514;&#128514;
14460,3,0,3,0,1,RT @Adrian1_knowsu: @0124jessi lml se pasa de shunsha &#128536;&#128536;and no mi joda w ur bitch waaa &#128514;&#128514;
14461,3,0,0,3,2,"RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing"
14462,3,0,3,0,1,RT @Advil: remember when people boo&#8217;d One Direction and Gaga was having none of it. i love that bitch.
14463,3,0,3,0,1,"RT @Ahki117: &#128514;&#128514;&#128514; RT @K1ngMello: Lmfao ""@Ravie_loso: How side bitches be when you scoop them up in the daytime! http://t.co/W8sH2AlViA"
14464,3,0,0,3,2,RT @AidanGee1: How I feel playing flappy bird http://t.co/w3PrpiAhZQ
14465,3,0,3,0,1,RT @AirSimba9: &#128550;@Treslyon: Keyair angels &amp; female party promoters are not for me... Most party promoters are hoes &amp; them angel bitches are &#8230;
14466,3,0,3,0,1,RT @AirSimba9: &#8220;@Treslyon: Tell a hoe NO for the sanctity of your relationship we gotta stop fucking these woman&#8221;
14467,3,0,3,0,1,RT @Airjack3: RT @1017_Sqquad: Iont got not type ... Bad bitches is the only thing that I like
14468,3,0,3,0,1,RT @Airrogance: bitch i'm legal so i'm ridin round like rambo !
